"","ID","natural_growth_1000","density","dependency_ratio","migration_intern","migration","p_employment","primary_sector","secondary_sector","tertiary_sector","p_social_assistance","p_new_buildings","p_new_housings","p_cinema","p_museum","p_culture_institution","size_households","p_new_entreprise","p_weddings","p_strangers","p_cultural_place","p_individual_houses","Population","p_infrastructure","p_forested","p_agriculture","p_improductible","surface_polygone","lat","long","zab_2022","net_income_h"
"23",92757.2667565142,370358.684959297,4194.39753928611,43147.6923415771,271596.368971896,110106.636069718,11222631.8875731,Inf,Inf,859051.976961137,3056217.88758739,993268.001727838,361188.364273155,Inf,Inf,596402723.168171,1168457.29500639,Inf,678990.922433167,154622.928228739,596402723.168171,37975.9162720966,1733.22212367198,11835827.2381312,4786547.78012659,16274262.4524304,72330055.3441352,11115.5402311525,4468212.08946743,2850873.25372246,58035.8303330941,52.4915114980058
"24",89767.5653732627,2010344.62658538,8132.16922870622,36010.4233450309,-147098.387307108,402068.92530507,5268042.22383319,16851820.2268898,1582105.45515608,1261020.56119583,1551595.63345022,605123.158174907,263097.02529498,Inf,Inf,400722411.826245,1132420.9044143,858690882.48481,1005172.31325517,199695.554066787,400722411.826245,41923.1110054507,1206.55329802772,16352253.8004268,8139462.65402409,6010265.46969328,51860004.9099249,3995.5889632016,4406659.87662504,2998702.01430281,Inf,61.2613584478582
"25",86893.5863231955,554290.237441921,3559.49174153392,37003.5347885773,141795.177021112,871027.515975041,9591081.98231631,19276799.0408864,1767500.1985913,1732745.98120327,1719347.14751967,2005909.47570582,462902.186706646,Inf,Inf,1235331359.32234,1108265.62668472,1235331359.32234,871027.515975041,296954.653681626,1235331359.32234,35132.4705268585,1174.74974968123,11495654.3145602,12752991.5052152,4916816.00201069,204047864.083444,8890.10289115201,4393370.68686668,3051976.53389218,48369.5668166468,68.3361411756495
"26",84157.6336111684,652389.975748118,20476.0391199459,33135.6138974113,-163097.493938017,326194.98787801,17613965.2617537,6508190.33259702,7437931.80868231,1446264.51835489,1632662.58187877,1306126.47364729,163265.809205912,Inf,Inf,Inf,1078335.15599119,Inf,1304779.95152784,317910.592527911,Inf,38269.5765473784,5564.14106520122,27528897.0390311,9621750.42140892,4346667.95353122,991040293.405119,7318.05509662334,4406317.5107259,3028963.09251422,Inf,60.2626418708837
"27",81596.2629133599,-5625001.57644479,13169.0318429133,40278.3545505981,244565.285932382,703125.197055599,6416072.17055539,17365016.9318473,1722440.95072979,1495405.67602903,1214043.96698778,1116922.28527624,349038.214146109,Inf,Inf,354086982.912525,1155849.22071713,Inf,511363.779676799,214598.171462312,354086982.912525,40195.0286438636,1279.78929474376,19933556.1133019,8149306.76396754,5411649.02294719,72914849.9933938,2616.78977273166,4413598.63899812,2972006.91673685,31233.9250219334,68.1948349816357
"28",79132.0730481819,-1587389.38538145,9497.62801419113,39850.7795484398,170077.434144787,-680309.736574849,13520854.7186224,48877243.7860937,18873391.1649273,13713759.0478968,1822294.64562369,1579317.91387414,430723.067424816,Inf,Inf,478638257.039233,1223921.36577867,683768938.627476,529129.795116744,196970.476147205,478638257.039233,38978.5740427125,1512.36114875671,18984584.5362335,6056014.42195262,7099277.41060832,73462087.9880339,4284.22051534743,4457445.09709335,2870121.84701621,41468.7189216736,50.869871940309
"29",76862.3406518359,Inf,19664.9097617045,40720.0488706988,97734.8168373191,-431662.107695284,4873591.05604494,47091501.3815406,17108782.8760273,6020559.03738684,2866530.90403019,Inf,Inf,Inf,5200121656.79996,305889509.223527,1187342.07377106,742874522.399994,575549.476933202,223181.186987505,305889509.223527,43118.6905375238,1391.71335893133,22626351.5293842,6886280.90024736,5812273.78736474,92712855.0472327,1903.87963398036,4463709.68581358,2953611.92515395,32094.7497353168,64.3068437255993
"30",72876.3276587211,-4573135.31331324,20473.4291038015,43469.6252616233,108884.174124747,508126.145914117,14899471.7586362,4566524.72506664,5055795.23132377,865824.259798567,1285039.51893547,Inf,Inf,Inf,Inf,332045370.621036,1151335.30035272,581079398.586813,508126.145914117,216215.590172087,332045370.621036,41944.3752524732,1564.05111564541,28696090.8739418,9264092.32938278,4795678.2302919,52680883.2461916,2059.91147698448,4340571.24792205,2967906.66805963,53574.8882052986,72.8822323051899
"31",70746.7018410214,-499845.661847254,18695.3794064688,40039.6227440419,-145788.318039912,Inf,14723141.2776042,42496999.5905028,26307666.4131684,1713057.34783422,1415157.48273875,Inf,Inf,Inf,Inf,576656366.706165,1229517.32536555,Inf,699783.926599166,138953.341375119,576656366.706165,40726.8700001524,2088.8692074272,22278660.4593809,4910398.63186354,10506966.5048609,34372790.4230448,3003.77058095957,4500787.56422612,2933845.09754346,41220.096135523,73.3496097240872
"32",69187.6847352661,Inf,18311.0420422656,40581.5892259735,181847.474383486,-2545864.64142028,15614057.3154691,117520434.797245,69043255.4433812,34095434.7868549,2531019.32715071,2531023.88304119,2531023.88304119,Inf,Inf,365815057.105276,1115954.06664327,640176349.934233,181847.474383486,269547.936814352,365815057.105276,40768.0911902116,2843.32950966847,27582823.6477927,12777337.4250805,4147298.06637456,62061353.2075337,4189.93742962015,4304619.05658694,3020937.30194265,77293.6036859174,67.1588921138932
"33",67340.4417246139,-356230.936721693,24408.5165075679,36214.1931052155,-2849847.49384893,-712461.873443387,17222828.1259315,6239298.06999484,7548780.38098141,4076341.40572996,Inf,Inf,Inf,Inf,Inf,568353328.155741,1185805.12184981,Inf,712461.873443387,322928.027360758,568353328.155741,44772.2936871878,2553.1921033029,31025283.0307137,9296384.44602612,4349828.53302236,643774622.887309,2817.59170395874,4395011.9512578,2917877.77780121,68210.1207643595,72.5114071775556
"34",65781.8985281534,-409952.791628764,26490.0335698826,39934.3370733554,-94604.4903756473,614929.187438472,14590108.0723467,4045586.75948143,5124409.89534315,4270341.57945262,Inf,Inf,Inf,Inf,Inf,Inf,1084883.93997529,Inf,1229858.37490499,550444.986360278,Inf,40070.5736177163,6006.81033330577,39646750.242918,9439702.43879001,4217739.38754447,594701253.643771,6115.77741418206,4328479.70778464,2935107.6911293,162669.351004481,74.7733741166277
"35",62549.7188226482,256524.215607036,22472.1705221838,41779.0421922959,146585.266060964,-342032.287474961,27108718.9286893,31811924.2384565,54267400.1714846,14414778.1705506,1277579.92332247,511031.202784613,170343.734260459,Inf,Inf,Inf,1102893.85173613,Inf,513048.43120918,302979.799791242,Inf,44827.2984895645,7022.55328818243,39122005.954529,9156214.15957063,4079071.71089876,Inf,8405.11846679335,4474801.09644567,3023957.97982803,221551.722353696,63.8904804972201
"36",52615.6658123067,1403417.65421264,2761.56864904575,37018.7083306999,1020667.38488677,-1603905.89049278,8990459.86361517,115833388.285793,1303940.58107835,586003.650686981,688135.708094238,2804151.90959307,801186.259835892,Inf,Inf,432233647.289191,1158548.90919158,749204988.634597,623741.179646437,108162.414143475,432233647.289191,46702.8725476617,640.73518539342,10145131.1422835,7009363.33466857,8202446.45546322,144568118.777539,6225.98365760474,4606399.59582942,3153519.37471814,26210.1871110338,68.8749396724037
"37",51728.827269849,742787.463725095,2037.05032982477,44839.6720674988,-1030318.09484173,380236.439761287,7738083.44777209,Inf,Inf,44096.7052136418,1325223.55637937,3533929.55424884,623634.627244481,Inf,Inf,712763464.244785,1153658.7028016,728962633.886712,541353.575258286,106630.17251012,712763464.244785,46311.6971051088,225.58696897284,8522732.67818607,8768876.58224921,7272391.65653602,404829802.213838,2978.84719604889,4469470.15144484,3280309.60325377,11661.2434128068,66.3878554709127
"38",50622.4823682047,593680.327535193,1962.42086958516,45198.9450456257,190756.301961851,295333.360903112,8276601.94337339,78605264.7944291,3081120.97187683,768218.992755328,1339740.72241107,3583805.98368197,707912.293068313,140524877.281418,59020448458.1956,513221290.940832,1188732.85778903,776584848.134153,484838.934150165,94041.5048727975,513221290.940832,65547.2059484447,121.96524981884,8703494.81635764,6874097.81674107,9012387.11672942,719488904.818898,1667.49009665311,4615284.43989691,3104227.28680251,6520.0281057469,70.3118931655842
"39",49792.3064652825,-1509752.52430598,1451.09007413108,39676.6886941264,1056826.76703792,1056826.76703792,1895120.22951413,29038873.1305528,175886.572565432,65491.3692615082,864708.310138144,10549446.1793786,10549446.1793786,9486639.03421209,Inf,730144080.150393,1203113.64141929,962462651.107336,640501.070927495,102488.762460688,730144080.150393,50612.4150423577,341.43295861908,5601634.47734428,8591980.70209198,13603969.444979,571366716.689117,6326.55188029472,4492320.12277146,3313132.16494333,14531.6140578569,64.7261078546513
"40",48760.4133381259,580882.804099836,4424.93424993411,41105.6132091649,196244.190573809,268927.224118353,13302519.0877875,22852151.46234,4901821.00853819,1652243.13016919,929755.076755601,3579562.89357794,477275.052485552,Inf,7362944315.09036,306789346.462098,1131232.65076004,1840736078.77259,500761.038010368,108278.592868911,306789346.462098,42786.0384470611,488.403338844824,14044690.1539816,6427860.83766882,8349592.42831208,36264647.7110271,2960.06924238071,4640982.12483295,3022244.03074375,19691.7742389083,64.4525280885472
"41",47987.6441043799,555893.042141289,3548.58890804757,41883.6566583402,304417.618318316,370595.361430081,11781492.039787,8330655.01652035,618612.996276264,177942.079384557,731708.186144956,1406507.18479573,312557.152173194,Inf,Inf,860834351.707103,1131498.13467169,782576683.370093,639276.998460498,94251.9363181398,860834351.707103,43896.4941070395,279.636635779945,12491552.896094,5910214.80179143,8483069.50406381,170509697.031683,2117.65805346357,4522984.3925926,3144482.77934056,11408.6523873711,75.2821447674823
"42",47128.2153263772,3214167.84954481,9413.84626544546,41930.5169629719,-459166.835625713,378137.394045465,10713944.9780825,64012760.5685517,48602281.1724188,9720456.23448377,3055991.57435298,6417590.46540195,6417590.46540195,53659007.7652299,Inf,338898996.411978,1127544.04876802,Inf,918333.671251427,186640.027010128,338898996.411978,39809.9808587942,1120.69598398143,26547046.4685522,5411268.4648128,7186302.38798388,125361052.768163,3197.98604000416,4544006.93387323,3080771.44821664,47553.6957621437,64.6307109694806
"43",46199.1446280618,702243.168053404,6253.64114579811,45454.9433531297,468162.112031513,Inf,15591726.3485742,38382748.8072059,6121386.66321819,1615656.09313609,862915.271470256,2329869.06267546,559168.575059613,Inf,7055256172.72983,705525617.272983,1132784.56080465,742658544.497877,561794.534433889,107385.938701941,705525617.272983,41425.233016488,508.839800309074,13172669.70951,8358292.96288706,6053616.59444393,89004525.0642568,2180.26882703628,4691835.27990385,3027009.42728891,19363.7114353778,73.2242993482608
"44",45433.8788045168,315522.252812145,8187.76975307216,40126.1459419665,446989.858144839,766268.328246469,15339404.181083,3814698.36270231,442777.488527947,639884.88664684,3541970.70528467,Inf,Inf,Inf,Inf,1082961935.18446,1091652.60686207,1082961935.18446,893979.716304584,178706.589964433,1082961935.18446,38690.8442349969,1327.02913339925,26252849.0495369,5928062.68860511,6435523.30786313,91884971.6733792,4344.56863770906,4668223.11280219,3101252.2366275,65894.760311369,65.3293295056237
"45",44669.0709643961,600249.2312899,4350.35276013807,50135.3833450895,325135.00028385,162567.500140939,6126340.5925298,40453427.3921312,2061321.14100032,2045038.98348847,986841.928901043,769737.430862414,108413.722655976,Inf,Inf,878789522.772886,1083423.56796607,395455285.247799,557374.286195089,76787.4340287445,878789522.772886,49567.1466994478,908.215607544482,13513569.4685973,20706275.7986572,4634617.68778608,28528646.6559276,5595.29072622915,4678429.35894977,3139673.56953641,36906.4205158877,87.5000916061603
"46",43929.7525514187,711464.307455857,12331.2091721421,38333.9626592341,258714.293615941,-711464.307455857,13055962.5767771,Inf,1089315.00229128,Inf,2023189.81173012,708114.663818881,149076.771329047,Inf,2859255804.31419,476542634.052365,1098202.33148782,357406975.539273,711464.307455857,242309.813925693,476542634.052365,34758.6208774771,2511.44789656658,11245641.1851927,8022804.99187525,6611758.88777659,119612728.969776,5457.66783225364,4688113.20931361,2988441.3398059,59207.1344594905,62.1620792670322
"47",43330.0458896206,1135002.56808919,2534.05154565397,51920.5416083033,-1135002.56808919,176311.07853885,2578423.74741375,40900026.1731986,484785.022372213,64335.0544922067,543502.630082619,2351239.00321674,231104.688346906,191894228.894062,54881749463.7016,661225897.153032,1256162.71907418,645667640.749431,504445.585822154,79171.5947254081,661225897.153032,70037.5074241143,131.502415446496,6019551.0495541,10458209.9042758,9344429.42710564,225078865.331153,1394.11668145121,4540742.99711848,3241453.5839071,5018.70545901563,74.5398806653362
"48",42651.3306925806,334468.536441576,5432.80064723521,48120.7366284477,59197.9710515803,445958.048588768,18068715.700175,20600592.7245164,2532859.76121104,927954.62723047,5904141.49026077,2164853.59200921,82209.6300745385,Inf,Inf,983454383.109524,1082598.98777849,860522585.220833,1114895.12145342,134719.778507862,983454383.109524,36100.6072304923,1048.80321375198,13383495.440593,7137864.23498295,6384786.81569576,1391883525.82168,5187.3240031517,4528729.7712016,3192115.10301187,49870.7096071377,54.3873847561814
"49",42051.3254574297,2158794.90231776,4801.08381057678,39200.4254705154,-15111564.3186487,15111564.3186487,16096228.500704,50237316.8131426,12303016.3624023,2797437.5951634,1383174.86458835,1884572.2017536,396752.042465668,Inf,Inf,582559654.583173,1199555.11561005,797186895.745395,539698.725590263,158602.628473124,582559654.583173,41056.5629196967,478.195598663024,12009110.9715227,8577936.40823048,5761300.57269211,Inf,2680.56257895966,4441404.97337376,3247035.92243855,19335.331771503,50.2424468880482
"50",41385.8517487801,598811.888956968,24977.5787613287,43371.9812771196,-21386.1388911843,28514.8518549124,20642630.5684454,646897075.453714,1568235334.43325,414014128.290377,4307988.53960462,3015580.087759,3015580.087759,Inf,Inf,Inf,1233058.3518945,594507760.371227,598811.888956968,209333.718441089,Inf,50416.737941609,2434.4618675753,37297600.7179209,7931099.00323606,4646502.44634032,920007484.375383,2621.9106858389,4465775.76957682,3185452.82388254,130523.064709884,61.9032583317224
"51",40689.415941941,373195.777960771,716.424220560261,56326.0607609445,-192329.564751661,345721.242162071,2060339.68324292,127829869.123202,689109.806594081,64937.7033899934,560966.029179014,18811042.5068244,11286625.5025134,Inf,Inf,646804568.146328,1224877.14229979,546330072.123598,507680.742992633,60106.8120366417,646804568.146328,85300.886374884,128.161756808634,4090450.44076832,16867363.0535053,16317340.3452388,136472301.06927,4804.11708795726,4561126.40032877,3297122.89367609,7600.54751130136,75.6359541790014
"52",40045.8623044913,2076921.91670387,6191.70640246414,42384.7728129853,-218623.359661946,692307.305585821,11086839.9999352,7700934.83806418,3255679.7689377,1909170.97296466,2233176.9467156,2501160.4402217,500232.088062993,Inf,12417260799.9275,730427105.878086,1162354.59741378,1034771733.32729,623076.575035277,120908.089580354,730427105.878086,41604.0885723868,579.747790492852,15658588.6506021,7959782.56405606,5427124.47549277,Inf,2512.24042546903,4613510.39456038,2955766.05852783,19118.3751916839,69.8721943349474
"53",39486.2780769724,704219.821189496,4132.30401282463,46644.7581670459,-430356.557397971,1106631.14761252,22650345.1261417,541040982.210676,50096387.2417293,14782540.4975595,691644.297421306,645534.836091783,516427.868875909,Inf,Inf,595878310.241573,1092738.03136356,645534836.095037,1106631.14761252,98304.797374875,595878310.241573,38883.0881337105,930.699101987565,15482723.4766227,5623442.0174526,8221860.05310311,79477980.5133301,6047.44799377055,4570404.56093924,3094986.69682047,41590.2557192398,84.9344171203958
"54",38945.7218714896,476693.810125929,1001.98489224255,50088.7847490477,329227.379656831,344079.742645635,2518734.52932217,173477227.122905,989413.842906302,169641.445548557,1030891.11995979,3481235.24937329,325583.152809072,Inf,46269153303.6482,405869765.821475,1246715.20990558,642627129.217336,462248.543155398,85430.4898515719,405869765.821475,59659.3535617857,156.072413121895,4625248.22376205,12779389.5367648,13270904.518948,246459655.351892,4185.75515441243,4524098.99711568,3325449.69705825,8278.66546251626,58.3080762052244
"55",38253.1359278769,-1514250.38573309,18668.6078859343,38220.4409399157,126187.532142046,-252375.064284092,34566924.6475542,4650775.9996524,7363728.66611629,2155237.6583755,Inf,1507556.08690119,1507556.08690119,Inf,Inf,Inf,1207129.36986359,Inf,302850.077139768,262231.842154727,Inf,36701.6101349825,4714.29492068905,40783727.9969518,6201034.6662032,5437830.39959357,530188463.960373,6761.91796704894,4733691.20520052,2979675.27530675,153187.615271818,67.7099868814873
"56",37756.514711116,Inf,16105.893916491,38053.0414851827,264675.685225925,3970135.27850647,10333938.5134715,1321995.22741935,595713.898775385,382958.934927033,2634244.4720031,987842.572659397,493921.286320598,Inf,Inf,797780053.239996,1104460.79884432,Inf,992533.819589869,207755.222197137,797780053.239996,39992.3891001914,1801.55412936104,15766822.4656143,8909133.88391589,5221257.11279603,159770467.651558,2998.55989316469,4665677.99029656,2963620.73821778,39260.5820809788,60.8532250353768
"57",37283.2528743583,456496.148195479,4683.8289626496,45697.1292904748,280122.63639019,316035.794901669,16770247.6800017,29578511.8691451,22606434.0714181,4335480.5068473,1844500.77778802,1521715.96603526,716101.631092133,Inf,Inf,733944957.289485,1192869.65517997,779816517.120078,410846.533373137,167928.186728784,733944957.289485,48073.464882697,577.537479981454,12230582.5946041,9850876.4789119,6202403.70894453,36899045.7938903,3309.98052645351,4584848.4475062,3184540.96481322,25485.5616344232,41.0968025490967
"58",33019.6612993359,1611442.02060394,39835.2856781352,39363.9631578297,94790.7070916621,537147.340190527,11307070.6379029,241959031.518985,353260186.017719,140182613.499095,Inf,527786.266205207,75398.0380297403,Inf,Inf,Inf,1113304.69965163,Inf,805721.0102777,199942.102744027,Inf,54393.3993606605,4363.12000855825,42101776.0701687,5898316.45427484,5487422.49903322,1220951506.03489,2929.4551645632,4807068.44216844,3095581.77808094,144027.601790318,64.8529485891953
"59",32597.4899412123,242574.221396573,7190.93541692232,38629.6500399406,155247.50169437,-970296.885603904,26585455.5801628,22696441.5593078,236894108.775275,27073612.43146,4253041.69545961,Inf,Inf,Inf,Inf,437183047.318232,1101288.1867637,983661856.466022,485148.442793146,237026.95336622,437183047.318232,39308.7378702854,1815.89278205123,20755013.5955107,5784184.11678167,6785292.90622465,264626423.342761,6749.98529085709,4845530.42792576,3200991.77684508,75894.2128103183,43.2434396893763
"60",32232.5965556609,626785.863312019,2383.49110640124,49526.3169555679,-161009.212593256,227922.132112976,9913299.96894043,402633479.875038,22925749.7437744,3023057.56827809,1003622.19875822,5854460.23340479,1596670.97274676,Inf,Inf,762462071.524158,1161640.41054661,876831382.252781,501428.690642567,103828.464446812,762462071.524158,49287.7862352183,408.13203876733,9355559.40267062,10278805.3963552,6032349.11291889,195297302.530749,4581.00259267098,4790123.60729875,3229164.20921831,18477.1428559973,70.8511093978933
"61",31844.8185641112,314122.597785161,2820.03063693953,43976.5529045849,282710.338007972,389945.293804953,3591807.67126506,19457796.5430289,2997941.9858889,2789263.73600966,866149.698344527,2234665.560031,248296.173332169,Inf,Inf,817392802.903605,1143994.30739382,497543445.245673,753894.234693238,88985.2196006476,817392802.903605,53776.015680023,625.283954975535,10676186.7830335,8151412.88164045,6521130.30531236,301602276.620697,5931.18571925795,4798206.35525799,3267936.45334664,27354.17485822,71.371761680068
"62",31446.441644152,707758.323557145,4155.66600167432,46370.6899118902,-225195.830223812,2477154.1324828,20389508.9189417,874782.831191865,267294.753975292,281362.89892136,1421243.85990021,2487177.68580936,710622.195917193,Inf,Inf,1233565289.59597,1129682.03840083,1233565289.59597,990861.652974756,100289.860942831,1233565289.59597,39939.4091847151,1447.96724797016,14474263.0926243,8338434.17292488,5767939.42788788,191783985.977272,9313.40606185687,4846662.55339043,3255232.68641344,71545.7050255065,70.3204394145207
"63",31122.9257512071,939476.636726877,2632.61986892168,43789.8465569371,-253509.568640303,354913.396097097,5206577.37808199,21047585.8784754,698411.597777465,121058.010281427,2249068.64631269,3193685.2506016,1330702.18769774,Inf,Inf,484053921.089562,1177022.0282715,694512147.650241,570396.529442033,81415.7971252632,484053921.089562,55425.2329627708,448.48720083844,7590084.72353834,8777360.54621473,8183060.09256478,174571948.641382,4559.74721397583,4760346.38772003,3195630.7788496,12477.6076388225,74.4134817371979
"64",30709.6729985308,Inf,4466.94959609521,38937.0086483673,-635540.52140649,2542162.0857469,21903674.2662021,473526899.575169,335414887.199078,134165954.879631,Inf,423916.326071945,423916.326071945,Inf,Inf,Inf,1003312.22797016,635206553.71986,423693.680944379,168266.636747445,Inf,33143.1230361191,2809.40226169524,13703448.5996347,7452752.74716976,5983195.86744614,424806906.588676,16803.4059803282,4876137.98268025,3259858.73238608,108475.093417466,55.7509552617747
"65",30432.9746392644,-8575281.86179044,5009.51832773692,44568.739823188,182452.805573738,1715056.37235809,13469767.3048228,8902878.85122697,5882259.24098925,593525.256748465,5668660.08012714,654074.854935494,447524.900748214,Inf,Inf,432379530.484813,1238549.08933039,720632550.808022,779571.078367278,193458.402901672,432379530.484813,39366.0823829913,829.390451612037,14065856.2437059,44932596.3340606,4348315.77426393,21007447.6367037,4433.94332492594,4724886.12525795,3133319.85911334,32395.0861044547,41.5777447814239
"66",30111.1064795132,-6653493.11574297,1953.7461555358,46515.7373818392,-241945.204199006,-3326746.55787149,8917310.84759395,541772048.79842,52201994.2852644,19671801.575605,1651937.39431579,Inf,Inf,Inf,Inf,735182738.768301,1149933.72940482,827080581.114339,782763.895935466,102663.221860639,735182738.768301,40878.009010206,542.707265426625,7907867.63609511,34455708.985843,4922244.14083471,68911417.9716859,7444.13465743521,4684193.19378445,3166710.52612753,20997.3241140537,73.6056925653058
"67",29769.868622957,899188.24964804,3204.14397180091,43864.6509651173,2797474.55448143,370253.985156502,12786158.5735601,26439013.5109922,1492297.8872019,892527.207695916,1215432.92070193,2276177.09140316,391217.937582322,Inf,25316593975.6489,1054858082.3187,1122771.08690321,767169514.413603,614079.780250458,100582.415477453,1054858082.3187,38771.1517341639,283.552563876192,11424889.2036028,12510725.7808047,5037596.7370295,151379781.947737,2371.05148324437,4697780.80555416,3213215.65546126,11730.1702029952,75.4799595598592
"68",29346.73359885,685664.420482938,5922.0739361744,43741.4192047819,-342832.210241469,391808.240277402,11586148.1290775,54353603.1819643,7965614.2594258,5622786.53606527,2279620.61775632,1367768.10397481,746055.329440807,Inf,8249337467.90315,434175656.205429,1079733.60998345,687444788.991929,747997.549612513,156237.452043315,434175656.205429,37462.6639328081,864.536341047379,17760472.2221778,6851418.12316224,5882085.65557658,457332159.721079,3898.61716422679,4905572.66925872,3139144.61726467,26837.0290171375,61.5097678585693
"69",29150.1598390539,306187.81329596,2995.52820441953,52923.7346411718,369736.227372351,384235.687271383,18155713.4853852,15420434.5548595,465271.732258693,478153.009453009,964386.682198954,2153795.18764335,412428.865728805,Inf,Inf,900358336.934328,1139003.13585969,943232543.45501,502462.052588978,71534.4290811712,900358336.934328,49260.9726078749,363.094327808416,8164196.05824426,23537203.5296191,5587113.969152,34038417.4120645,3250.68449114298,4641159.7030679,3196793.27766988,18839.5834576253,88.5501792739928
"70",28740.549677457,547493.101084339,6960.45510427887,45192.374114112,60090.7062161836,328495.860649258,26271691.7857339,40454265.600053,31846975.0468502,8856851.04853231,2174745.63280867,598054.913103026,598054.913103026,Inf,5070436514.64664,724348073.520949,1123853.02128377,1267609128.66166,547493.101084339,124580.749745633,724348073.520949,36730.4224878118,1408.99900896336,24007242.4233042,4801448.48466083,8304392.03321842,660199166.640864,5410.6702834079,4848518.95519568,3130273.03127079,61686.3863374913,61.3763420647996
"71",28422.6631637287,-7915001.12489532,6490.95205991902,40775.4209432084,-208289.503276976,-2638333.70829844,3708916.21836804,22072987.0864785,4800426.05336017,1233965.31779164,2343273.66742723,Inf,Inf,Inf,Inf,491431398.933765,1096873.77862324,604838644.841557,719545.556769908,116660.272743677,491431398.933765,44265.3547023592,907.825462925756,9318474.1035815,7154633.67503448,7992833.43612639,272898170.176315,3736.68578656014,4876413.85803214,3214517.80619823,25731.7763400799,65.8348230703951
"72",28154.0601803647,Inf,13810.2105656007,41456.85361556,-77564.4357968814,177290.138963786,16368770.588864,25409039.3127791,101636157.251116,2197538.53515927,Inf,Inf,Inf,Inf,Inf,153457224.2706,1316833.7775899,Inf,Inf,168172.300570005,153457224.2706,71792.8534598996,5827.09306565281,27560376.7374309,4766080.18767602,7825785.98717173,211296221.653637,11285.38277272,4806039.17506856,3190521.54603473,234206.279959251,50.7403992935903
"73",27894.7800831571,523007.747028093,2108.51366557045,44447.521007127,-270031.173736041,432049.877976794,5452706.05900535,28787413.0458181,1210631.19966239,343888.233030678,726913.618875244,6206030.67327004,1909547.89939962,Inf,49723226552.0698,584979135.906703,1170057.82065021,621540331.900872,613404.147747519,75156.0256228354,584979135.906703,52056.8047844976,144.221180955573,7973703.00250766,11315283.7405528,6681037.83998508,108752449.284202,1831.66818603494,4729555.00986507,3269818.77386412,5758.17934886483,76.5540329954248
"74",27652.2220808754,481350.044522803,4021.61596886486,47230.419597707,-351461.937268716,351461.937268716,3871161.61985185,24840111.3223029,1155938.4125705,549216.592562334,1193683.06973361,2760386.52569239,262893.954834288,Inf,Inf,541490533.89879,1174681.28624386,555027797.24626,434158.863685553,88345.0532823108,541490533.89879,52730.35490698,324.062527708701,8342585.30684096,12561100.1412436,6118918.26733372,92463653.8174873,2161.37432864216,4631210.4002831,3259319.21778217,11429.4594419845,76.7999100162169
"75",27263.6998508555,719616.269668946,17687.7224766633,53436.8517076768,22966.4766913779,719616.269668946,15282939.5883956,Inf,Inf,9633685.94166568,Inf,337542.779954426,37504.7533281642,Inf,Inf,Inf,1205931.29585644,458488187.651867,1079424.40447435,212263.04983904,Inf,39153.4165028173,3114.03564730051,37014794.8414152,6094805.57629728,5538710.17700008,758803294.249011,4703.94821370395,4873653.83137095,3149379.746326,115814.589743556,65.0173094181593
"76",27008.8071357112,Inf,7691.6975213809,38539.3446409031,370464.952635019,463081.190796981,14172537.7854409,2810573607.65192,1798767108.89723,160604206.151538,1534133.4693706,Inf,Inf,Inf,Inf,532482491.081566,1186240.86024484,931844359.392741,463081.190796981,155307.393231788,532482491.081566,38014.082525252,1918.12905770116,23309187.7061,5764637.81978817,6578052.97227362,Inf,6668.00974173419,4824328.07507346,3140877.55463479,63998.8488854814,58.9886108088529
"77",26776.6578469933,2065819.15285422,14775.3047794419,43662.8384712438,258227.394111758,344303.192151224,24433700.2853814,3518328.29850029,3645496.79121716,779835.6537913,1534971.55803543,3069943.82212064,511657.30369655,Inf,Inf,893575324.72252,1165055.96239536,893575324.72252,885351.065538224,185059.978492724,893575324.72252,46307.8671000949,1146.2610379706,22267814.1708222,8760180.70171939,4741086.80834813,313773745.134313,2077.32023638428,4734931.69732953,3081170.13560728,39905.6003680974,66.7275373970741
"78",26492.1310005131,874712.364615517,7012.24452123323,43580.8188769971,-130024.810957509,267273.222524563,19485877.7293876,2487682.70130224,3434487.31149936,767035.49956819,3218854.78797467,Inf,Inf,Inf,9587051842.85868,504581675.939931,1187263.591326,871550167.532608,1069092.89010893,98937.5835177938,504581675.939931,44616.8940727983,746.777904284629,18749904.5668482,8941235.62974257,4785689.92753841,314060901.494708,2849.52633764837,4780679.51572606,3153926.08509429,31695.1579134308,68.8223354535992
"79",26228.9079985593,192872.817806512,12879.3164521949,56563.3173711234,86792.7680126174,1041513.21617168,20878210.7668532,2972609.57317005,710269.544031782,486427.02106419,960600.27570233,Inf,Inf,Inf,Inf,760563392.22108,1162600.36986885,380281696.11054,306327.416516874,102383.533568346,760563392.22108,46818.6007773932,1344.39628937339,20837268.0811969,5273629.57610539,8214692.22431801,69269837.1347897,2792.63947375057,4789103.3144564,3046482.75658226,43937.4054171957,77.2057791636774
"80",24399.4491987516,977420.149690258,11895.8906031198,37033.4245387851,-380107.835986846,977420.149690258,13194337.4407737,9846746.28771618,3489986.02602599,1316661.39472805,1425546.54609362,2737047.25292326,1244112.38774954,Inf,4560842642.02744,414622058.366131,1161568.01724071,1243866175.09839,594951.395451499,244767.941431813,414622058.366131,44909.9715012123,536.092411136466,29459823.1994868,6852684.07376887,5549218.77441856,105435156.713953,1220.5222447325,4124831.89636584,3521868.7711124,26698.9241035235,72.6792627626959
